
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
1.99999996e-002, -8.50455463e-001, 3.99999991e-002, 3.35607839e+000
1.99999996e-002, -8.51656675e-001, 3.99999991e-002, 3.32185173e+000
1.99999996e-002, -8.52857888e-001, 3.99999991e-002, 3.28781652e+000
1.99999996e-002, -8.54059100e-001, 3.99999991e-002, 3.25397944e+000
1.99999996e-002, -8.55260313e-001, 3.99999991e-002, 3.22034645e+000
1.99999996e-002, -8.56461525e-001, 3.99999991e-002, 3.18692422e+000
1.99999996e-002, -8.57662737e-001, 3.99999991e-002, 3.14625478e+000
1.99999996e-002, -8.58863950e-001, 3.99999991e-002, 3.10386086e+000
1.99999996e-002, -8.60065162e-001, 3.99999991e-002, 3.06188297e+000
1.99999996e-002, -8.61266375e-001, 3.99999991e-002, 3.02033758e+000
1.99999996e-002, -8.62467587e-001, 3.99999991e-002, 2.97924352e+000
1.99999996e-002, -8.63668799e-001, 3.99999991e-002, 2.93861914e+000
1.99999996e-002, -8.64870012e-001, 3.99999991e-002, 2.89848518e+000
1.99999996e-002, -8.66071224e-001, 3.99999991e-002, 2.85886121e+000
1.99999996e-002, -8.67272437e-001, 3.99999991e-002, 2.82143807e+000
1.99999996e-002, -8.68473649e-001, 3.99999991e-002, 2.78687334e+000
1.99999996e-002, -8.69674861e-001, 3.99999991e-002, 2.75270462e+000
1.99999996e-002, -8.70876074e-001, 3.99999991e-002, 2.71894598e+000
1.99999996e-002, -8.72077286e-001, 3.99999991e-002, 2.68561459e+000
1.99999996e-002, -8.73278499e-001, 3.99999991e-002, 2.65272474e+000
1.99999996e-002, -8.74479711e-001, 3.99999991e-002, 2.62029433e+000
1.99999996e-002, -8.75680923e-001, 3.99999991e-002, 2.58834028e+000
1.99999996e-002, -8.76882136e-001, 3.99999991e-002, 2.55713224e+000
1.99999996e-002, -8.78083348e-001, 3.99999991e-002, 2.53491545e+000
1.99999996e-002, -8.79284561e-001, 3.99999991e-002, 2.51279974e+000
1.99999996e-002, -8.80485773e-001, 3.99999991e-002, 2.49078870e+000
1.99999996e-002, -8.81686985e-001, 3.99999991e-002, 2.46888375e+000
1.99999996e-002, -8.82888198e-001, 3.99999991e-002, 2.44708920e+000
1.99999996e-002, -8.84089410e-001, 3.99999991e-002, 2.42540765e+000
1.99999996e-002, -8.85290623e-001, 3.99999991e-002, 2.40384150e+000
1.99999996e-002, -8.86491835e-001, 3.99999991e-002, 2.38239431e+000
1.99999996e-002, -8.87693048e-001, 3.99999991e-002, 2.36352515e+000
1.99999996e-002, -8.88894260e-001, 3.99999991e-002, 2.34598994e+000
1.99999996e-002, -8.90095472e-001, 3.99999991e-002, 2.32845497e+000
1.99999996e-002, -8.91296685e-001, 3.99999991e-002, 2.31091976e+000
1.99999996e-002, -8.92497897e-001, 3.99999991e-002, 2.29338479e+000
1.99999996e-002, -8.93699110e-001, 3.99999991e-002, 2.27585030e+000
1.99999996e-002, -8.94900322e-001, 3.99999991e-002, 2.25831556e+000
1.99999996e-002, -8.96101534e-001, 3.99999991e-002, 2.24078107e+000
1.99999996e-002, -8.97302747e-001, 3.99999991e-002, 2.22600269e+000
1.99999996e-002, -8.98503959e-001, 3.99999991e-002, 2.21858978e+000
1.99999996e-002, -8.99705172e-001, 3.99999991e-002, 2.21123266e+000
1.99999996e-002, -9.00906384e-001, 3.99999991e-002, 2.20393276e+000
1.99999996e-002, -9.02107596e-001, 3.99999991e-002, 2.19668961e+000
1.99999996e-002, -9.03308809e-001, 3.99999991e-002, 2.18950462e+000
1.99999996e-002, -9.04510021e-001, 3.99999991e-002, 2.18237734e+000
1.99999996e-002, -9.05711234e-001, 3.99999991e-002, 2.17530966e+000
1.99999996e-002, -9.06912446e-001, 3.99999991e-002, 2.16830111e+000
1.99999996e-002, -9.08113658e-001, 3.99999991e-002, 2.18096399e+000
1.99999996e-002, -9.09314871e-001, 3.99999991e-002, 2.19615579e+000
1.99999996e-002, -9.10516083e-001, 3.99999991e-002, 2.21159601e+000
1.99999996e-002, -9.11717296e-001, 3.99999991e-002, 2.22727895e+000
1.99999996e-002, -9.12918508e-001, 3.99999991e-002, 2.24320030e+000
1.99999996e-002, -9.14119720e-001, 3.99999991e-002, 2.25935435e+000
1.99999996e-002, -9.15320933e-001, 3.99999991e-002, 2.27573633e+000
1.99999996e-002, -9.16522145e-001, 3.99999991e-002, 2.29234147e+000
1.99999996e-002, -9.17723358e-001, 3.99999991e-002, 2.31321383e+000
1.99999996e-002, -9.18924570e-001, 3.99999991e-002, 2.33805275e+000
1.99999996e-002, -9.20125782e-001, 3.99999991e-002, 2.36307049e+000
1.99999996e-002, -9.21326995e-001, 3.99999991e-002, 2.38826227e+000
1.99999996e-002, -9.22528207e-001, 3.99999991e-002, 2.41362238e+000
1.99999996e-002, -9.23729420e-001, 3.99999991e-002, 2.43914509e+000
1.99999996e-002, -9.24930632e-001, 3.99999991e-002, 2.46482587e+000
1.99999996e-002, -9.26131845e-001, 3.99999991e-002, 2.49065971e+000
1.99999996e-002, -9.27333057e-001, 3.99999991e-002, 2.51811290e+000
1.99999996e-002, -9.28534269e-001, 3.99999991e-002, 2.55468774e+000
1.99999996e-002, -9.29735482e-001, 3.99999991e-002, 2.59133625e+000
1.99999996e-002, -9.30936694e-001, 3.99999991e-002, 2.62805748e+000
1.99999996e-002, -9.32137907e-001, 3.99999991e-002, 2.66484690e+000
1.99999996e-002, -9.33339119e-001, 3.99999991e-002, 2.70170212e+000
1.99999996e-002, -9.34540331e-001, 3.99999991e-002, 2.73862100e+000
1.99999996e-002, -9.35741544e-001, 3.99999991e-002, 2.77559996e+000
1.99999996e-002, -9.36942756e-001, 3.99999991e-002, 2.81263757e+000
1.99999996e-002, -9.38143969e-001, 3.99999991e-002, 2.86466527e+000
1.99999996e-002, -9.39345181e-001, 3.99999991e-002, 2.92133904e+000
1.99999996e-002, -9.40546393e-001, 3.99999991e-002, 2.97802353e+000
1.99999996e-002, -9.41747606e-001, 3.99999991e-002, 3.03471828e+000
1.99999996e-002, -9.42948818e-001, 3.99999991e-002, 3.09142184e+000
1.99999996e-002, -9.44150031e-001, 3.99999991e-002, 3.14813471e+000
1.99999996e-002, -9.45351243e-001, 3.99999991e-002, 3.20485592e+000
1.99999996e-002, -9.46552455e-001, 3.99999991e-002, 3.26158524e+000
1.99999996e-002, -9.47753668e-001, 3.99999991e-002, 3.30716181e+000
1.99999996e-002, -9.48954880e-001, 3.99999991e-002, 3.33516192e+000
1.99999996e-002, -9.50156093e-001, 3.99999991e-002, 3.36324382e+000
1.99999996e-002, -9.51357305e-001, 3.99999991e-002, 3.39140630e+000
1.99999996e-002, -9.52558517e-001, 3.99999991e-002, 3.41964698e+000
1.99999996e-002, -9.53759730e-001, 3.99999991e-002, 3.44796419e+000
1.99999996e-002, -9.54960942e-001, 3.99999991e-002, 3.47635555e+000
1.99999996e-002, -9.56162155e-001, 3.99999991e-002, 3.50481963e+000
1.99999996e-002, -9.57363367e-001, 3.99999991e-002, 3.53317070e+000
1.99999996e-002, -9.58564579e-001, 3.99999991e-002, 3.54384780e+000
1.99999996e-002, -9.59765792e-001, 3.99999991e-002, 3.55470610e+000
1.99999996e-002, -9.60967004e-001, 3.99999991e-002, 3.56574321e+000
1.99999996e-002, -9.62168217e-001, 3.99999991e-002, 3.57695723e+000
1.99999996e-002, -9.63369429e-001, 3.99999991e-002, 3.58834720e+000
1.99999996e-002, -9.64570642e-001, 3.99999991e-002, 3.59991097e+000
1.99999996e-002, -9.65771854e-001, 3.99999991e-002, 3.61164761e+000
1.99999996e-002, -9.66973066e-001, 3.99999991e-002, 3.62355471e+000
1.99999996e-002, -9.68174279e-001, 3.99999991e-002, 3.65241933e+000
1.99999996e-002, -9.69375491e-001, 3.99999991e-002, 3.69108367e+000
1.99999996e-002, -9.70576704e-001, 3.99999991e-002, 3.72975898e+000
1.99999996e-002, -9.71777916e-001, 3.99999991e-002, 3.76844430e+000
1.99999996e-002, -9.72979128e-001, 3.99999991e-002, 3.80713892e+000
1.99999996e-002, -9.74180341e-001, 3.99999991e-002, 3.84584379e+000
1.99999996e-002, -9.75381553e-001, 3.99999991e-002, 3.88455701e+000
1.99999996e-002, -9.76582766e-001, 3.99999991e-002, 3.92327976e+000
1.99999996e-002, -9.77783978e-001, 3.99999991e-002, 3.96013856e+000
1.99999996e-002, -9.78985190e-001, 3.99999991e-002, 3.99160004e+000
1.99999996e-002, -9.80186403e-001, 3.99999991e-002, 4.02306986e+000
1.99999996e-002, -9.81387615e-001, 3.99999991e-002, 4.05454779e+000
1.99999996e-002, -9.82588828e-001, 3.99999991e-002, 4.08603382e+000
1.99999996e-002, -9.83790040e-001, 3.99999991e-002, 4.11752796e+000
1.99999996e-002, -9.84991252e-001, 3.99999991e-002, 4.14902878e+000
1.99999996e-002, -9.86192465e-001, 3.99999991e-002, 4.18053818e+000
1.99999996e-002, -9.87393677e-001, 3.99999991e-002, 4.21205425e+000
1.99999996e-002, -9.88594890e-001, 3.99999991e-002, 4.22378206e+000
1.99999996e-002, -9.89796102e-001, 3.99999991e-002, 4.23277855e+000
1.99999996e-002, -9.90997314e-001, 3.99999991e-002, 4.24177361e+000
1.99999996e-002, -9.92198527e-001, 3.99999991e-002, 4.25076962e+000
1.99999996e-002, -9.93399739e-001, 3.99999991e-002, 4.25976563e+000
1.99999996e-002, -9.94600952e-001, 3.99999991e-002, 4.26876163e+000
1.99999996e-002, -9.95802164e-001, 3.99999991e-002, 4.27775717e+000
1.99999996e-002, -9.97003376e-001, 3.99999991e-002, 4.28675270e+000
1.99999996e-002, -9.98204589e-001, 3.99999991e-002, 4.30050135e+000
1.99999996e-002, -9.99405801e-001, 3.99999991e-002, 4.31899786e+000
1.99999996e-002, -1.00060701e+000, 3.99999991e-002, 4.33750677e+000
1.99999996e-002, -1.00180817e+000, 3.99999991e-002, 4.35602713e+000
1.99999996e-002, -1.00300932e+000, 3.99999991e-002, 4.37456083e+000
1.99999996e-002, -1.00421047e+000, 3.99999991e-002, 4.39310694e+000
1.99999996e-002, -1.00541162e+000, 3.99999991e-002, 4.41166449e+000
1.99999996e-002, -1.00661278e+000, 3.99999991e-002, 4.43023443e+000
1.99999996e-002, -1.00781393e+000, 3.99999991e-002, 4.44941759e+000
1.99999996e-002, -1.00901508e+000, 3.99999991e-002, 4.47292662e+000
1.99999996e-002, -1.01021624e+000, 3.99999991e-002, 4.49643850e+000
1.99999996e-002, -1.01141739e+000, 3.99999991e-002, 4.51995277e+000
1.99999996e-002, -1.01261854e+000, 3.99999991e-002, 4.54346895e+000
1.99999996e-002, -1.01381969e+000, 3.99999991e-002, 4.56698751e+000
1.99999996e-002, -1.01502085e+000, 3.99999991e-002, 4.59050846e+000
1.99999996e-002, -1.01622200e+000, 3.99999991e-002, 4.61403131e+000
1.99999996e-002, -1.01742315e+000, 3.99999991e-002, 4.63755703e+000
1.99999996e-002, -1.01862431e+000, 3.99999991e-002, 4.65351820e+000
1.99999996e-002, -1.01982546e+000, 3.99999991e-002, 4.66692114e+000
1.99999996e-002, -1.02102661e+000, 3.99999991e-002, 4.68033171e+000
1.99999996e-002, -1.02222776e+000, 3.99999991e-002, 4.69375134e+000
1.99999996e-002, -1.02342892e+000, 3.99999991e-002, 4.70717812e+000
1.99999996e-002, -1.02463007e+000, 3.99999991e-002, 4.72061348e+000
1.99999996e-002, -1.02583122e+000, 3.99999991e-002, 4.73405647e+000
1.99999996e-002, -1.02703238e+000, 3.99999991e-002, 4.74750662e+000
1.99999996e-002, -1.02823353e+000, 3.99999991e-002, 4.76216030e+000
1.99999996e-002, -1.02943468e+000, 3.99999991e-002, 4.77888918e+000
1.99999996e-002, -1.03063583e+000, 3.99999991e-002, 4.79563522e+000
1.99999996e-002, -1.03183699e+000, 3.99999991e-002, 4.81239843e+000
1.99999996e-002, -1.03303814e+000, 3.99999991e-002, 4.82917690e+000
1.99999996e-002, -1.03423929e+000, 3.99999991e-002, 4.84597158e+000
1.99999996e-002, -1.03544044e+000, 3.99999991e-002, 4.86278296e+000
1.99999996e-002, -1.03664160e+000, 3.99999991e-002, 4.87960911e+000
1.99999996e-002, -1.03784275e+000, 3.99999991e-002, 4.89659834e+000
1.99999996e-002, -1.03904390e+000, 3.99999991e-002, 4.91171980e+000
1.99999996e-002, -1.04024506e+000, 3.99999991e-002, 4.92698288e+000
1.99999996e-002, -1.04144621e+000, 3.99999991e-002, 4.94224787e+000
1.99999996e-002, -1.04264736e+000, 3.99999991e-002, 4.95751524e+000
1.99999996e-002, -1.04384851e+000, 3.99999991e-002, 4.97278500e+000
1.99999996e-002, -1.04504967e+000, 3.99999991e-002, 4.98805618e+000
1.99999996e-002, -1.04625082e+000, 3.99999991e-002, 5.00333023e+000
1.99999996e-002, -1.04745197e+000, 3.99999991e-002, 5.01860619e+000
1.99999996e-002, -1.04865313e+000, 3.99999991e-002, 5.02664137e+000
1.99999996e-002, -1.04985428e+000, 3.99999991e-002, 5.03011942e+000
1.99999996e-002, -1.05105543e+000, 3.99999991e-002, 5.03359747e+000
1.99999996e-002, -1.05225658e+000, 3.99999991e-002, 5.03707647e+000
1.99999996e-002, -1.05345774e+000, 3.99999991e-002, 5.04055548e+000
1.99999996e-002, -1.05465889e+000, 3.99999991e-002, 5.04403496e+000
1.99999996e-002, -1.05586004e+000, 3.99999991e-002, 5.04751539e+000
1.99999996e-002, -1.05706120e+000, 3.99999991e-002, 5.05099630e+000
1.99999996e-002, -1.05826235e+000, 3.99999991e-002, 5.05364084e+000
1.99999996e-002, -1.05946350e+000, 3.99999991e-002, 5.05357790e+000
1.99999996e-002, -1.06066465e+000, 3.99999991e-002, 5.05351591e+000
1.99999996e-002, -1.06186581e+000, 3.99999991e-002, 5.05345345e+000
1.99999996e-002, -1.06306696e+000, 3.99999991e-002, 5.05339146e+000
1.99999996e-002, -1.06426811e+000, 3.99999991e-002, 5.05332994e+000
1.99999996e-002, -1.06546926e+000, 3.99999991e-002, 5.05326796e+000
1.99999996e-002, -1.06667042e+000, 3.99999991e-002, 5.05320644e+000
1.99999996e-002, -1.06787157e+000, 3.99999991e-002, 5.05314493e+000
1.99999996e-002, -1.06907272e+000, 3.99999991e-002, 5.05541420e+000
1.99999996e-002, -1.07027388e+000, 3.99999991e-002, 5.05806732e+000
1.99999996e-002, -1.07147503e+000, 3.99999991e-002, 5.06071949e+000
1.99999996e-002, -1.07267618e+000, 3.99999991e-002, 5.06337452e+000
1.99999996e-002, -1.07387733e+000, 3.99999991e-002, 5.06603003e+000
1.99999996e-002, -1.07507849e+000, 3.99999991e-002, 5.06868601e+000
1.99999996e-002, -1.07627964e+000, 3.99999991e-002, 5.07134438e+000
1.99999996e-002, -1.07748079e+000, 3.99999991e-002, 5.07400274e+000
1.99999996e-002, -1.07868195e+000, 3.99999991e-002, 5.07882547e+000
1.99999996e-002, -1.07988310e+000, 3.99999991e-002, 5.08598995e+000
1.99999996e-002, -1.08108425e+000, 3.99999991e-002, 5.09315395e+000
1.99999996e-002, -1.08228540e+000, 3.99999991e-002, 5.10031891e+000
1.99999996e-002, -1.08348656e+000, 3.99999991e-002, 5.10748291e+000
1.99999996e-002, -1.08468771e+000, 3.99999991e-002, 5.11464834e+000
1.99999996e-002, -1.08588886e+000, 3.99999991e-002, 5.12181330e+000
1.99999996e-002, -1.08709002e+000, 3.99999991e-002, 5.12897778e+000
1.99999996e-002, -1.08829117e+000, 3.99999991e-002, 5.13649607e+000
1.99999996e-002, -1.08949232e+000, 3.99999991e-002, 5.14712238e+000
1.99999996e-002, -1.09069347e+000, 3.99999991e-002, 5.15775156e+000
1.99999996e-002, -1.09189463e+000, 3.99999991e-002, 5.16838646e+000
1.99999996e-002, -1.09309578e+000, 3.99999991e-002, 5.17902613e+000
1.99999996e-002, -1.09429693e+000, 3.99999991e-002, 5.18966961e+000
1.99999996e-002, -1.09549809e+000, 3.99999991e-002, 5.20031834e+000
1.99999996e-002, -1.09669924e+000, 3.99999991e-002, 5.21097136e+000
1.99999996e-002, -1.09790039e+000, 3.99999991e-002, 5.22162867e+000
1.99999996e-002, -1.09910154e+000, 3.99999991e-002, 5.23175049e+000
1.99999996e-002, -1.10030270e+000, 3.99999991e-002, 5.24168634e+000
1.99999996e-002, -1.10150385e+000, 3.99999991e-002, 5.25163651e+000
1.99999996e-002, -1.10270500e+000, 3.99999991e-002, 5.26160097e+000
1.99999996e-002, -1.10390615e+000, 3.99999991e-002, 5.27158070e+000
1.99999996e-002, -1.10510731e+000, 3.99999991e-002, 5.28157377e+000
1.99999996e-002, -1.10630846e+000, 3.99999991e-002, 5.29158163e+000
1.99999996e-002, -1.10750961e+000, 3.99999991e-002, 5.30160284e+000
1.99999996e-002, -1.10871077e+000, 3.99999991e-002, 5.31015539e+000
1.99999996e-002, -1.10991192e+000, 3.99999991e-002, 5.31595516e+000
1.99999996e-002, -1.11111307e+000, 3.99999991e-002, 5.32177973e+000
1.99999996e-002, -1.11231422e+000, 3.99999991e-002, 5.32762718e+000
1.99999996e-002, -1.11351538e+000, 3.99999991e-002, 5.33349895e+000
1.99999996e-002, -1.11471653e+000, 3.99999991e-002, 5.33939457e+000
1.99999996e-002, -1.11591768e+000, 3.99999991e-002, 5.34531260e+000
1.99999996e-002, -1.11711884e+000, 3.99999991e-002, 5.35125399e+000
1.99999996e-002, -1.11831999e+000, 3.99999991e-002, 5.35739470e+000
1.99999996e-002, -1.11952114e+000, 3.99999991e-002, 5.35872841e+000
1.99999996e-002, -1.12072229e+000, 3.99999991e-002, 5.36011791e+000
1.99999996e-002, -1.12192345e+000, 3.99999991e-002, 5.36152220e+000
1.99999996e-002, -1.12312460e+000, 3.99999991e-002, 5.36294222e+000
1.99999996e-002, -1.12432575e+000, 3.99999991e-002, 5.36437702e+000
1.99999996e-002, -1.12552691e+000, 3.99999991e-002, 5.36582756e+000
1.99999996e-002, -1.12672806e+000, 3.99999991e-002, 5.36729336e+000
1.99999996e-002, -1.12792921e+000, 3.99999991e-002, 5.36877489e+000
1.99999996e-002, -1.12913036e+000, 3.99999991e-002, 5.36852837e+000
1.99999996e-002, -1.13033152e+000, 3.99999991e-002, 5.36709213e+000
1.99999996e-002, -1.13153267e+000, 3.99999991e-002, 5.36565924e+000
1.99999996e-002, -1.13273382e+000, 3.99999991e-002, 5.36422920e+000
1.99999996e-002, -1.13393497e+000, 3.99999991e-002, 5.36280251e+000
1.99999996e-002, -1.13513613e+000, 3.99999991e-002, 5.36138058e+000
1.99999996e-002, -1.13633728e+000, 3.99999991e-002, 5.35996103e+000
1.99999996e-002, -1.13753843e+000, 3.99999991e-002, 5.35854530e+000
1.99999996e-002, -1.13873959e+000, 3.99999991e-002, 5.35751629e+000
1.99999996e-002, -1.13994074e+000, 3.99999991e-002, 5.35788345e+000
1.99999996e-002, -1.14114189e+000, 3.99999991e-002, 5.35825109e+000
1.99999996e-002, -1.14234304e+000, 3.99999991e-002, 5.35861778e+000
1.99999996e-002, -1.14354420e+000, 3.99999991e-002, 5.35898495e+000
1.99999996e-002, -1.14474535e+000, 3.99999991e-002, 5.35935259e+000
1.99999996e-002, -1.14594650e+000, 3.99999991e-002, 5.35972023e+000
1.99999996e-002, -1.14714766e+000, 3.99999991e-002, 5.36008692e+000
1.99999996e-002, -1.14834881e+000, 3.99999991e-002, 5.36045504e+000
1.99999996e-002, -1.14954996e+000, 3.99999991e-002, 5.36245060e+000
1.99999996e-002, -1.15075111e+000, 3.99999991e-002, 5.36476326e+000
1.99999996e-002, -1.15195227e+000, 3.99999991e-002, 5.36707449e+000
1.99999996e-002, -1.15315342e+000, 3.99999991e-002, 5.36938715e+000
1.99999996e-002, -1.15435457e+000, 3.99999991e-002, 5.37169933e+000
1.99999996e-002, -1.15555573e+000, 3.99999991e-002, 5.37401104e+000
1.99999996e-002, -1.15675688e+000, 3.99999991e-002, 5.37632418e+000
1.99999996e-002, -1.15795803e+000, 3.99999991e-002, 5.37863588e+000
1.99999996e-002, -1.15915918e+000, 3.99999991e-002, 5.38016701e+000
1.99999996e-002, -1.16036034e+000, 3.99999991e-002, 5.38078451e+000
1.99999996e-002, -1.16156149e+000, 3.99999991e-002, 5.38140202e+000
1.99999996e-002, -1.16276264e+000, 3.99999991e-002, 5.38201904e+000
1.99999996e-002, -1.16396379e+000, 3.99999991e-002, 5.38263607e+000
1.99999996e-002, -1.16516495e+000, 3.99999991e-002, 5.38325310e+000
1.99999996e-002, -1.16636610e+000, 3.99999991e-002, 5.38387012e+000
1.99999996e-002, -1.16756725e+000, 3.99999991e-002, 5.38448668e+000
1.99999996e-002, -1.16876841e+000, 3.99999991e-002, 5.38487053e+000
1.99999996e-002, -1.16996956e+000, 3.99999991e-002, 5.38265514e+000
1.99999996e-002, -1.17117071e+000, 3.99999991e-002, 5.38044024e+000
1.99999996e-002, -1.17237186e+000, 3.99999991e-002, 5.37822580e+000
1.99999996e-002, -1.17357302e+000, 3.99999991e-002, 5.37601089e+000
1.99999996e-002, -1.17477417e+000, 3.99999991e-002, 5.37379646e+000
1.99999996e-002, -1.17597532e+000, 3.99999991e-002, 5.37158203e+000
1.99999996e-002, -1.17717648e+000, 3.99999991e-002, 5.36936808e+000
1.99999996e-002, -1.17837763e+000, 3.99999991e-002, 5.36715508e+000
1.99999996e-002, -1.17957878e+000, 3.99999991e-002, 5.36459780e+000
1.99999996e-002, -1.18077993e+000, 3.99999991e-002, 5.36189747e+000
1.99999996e-002, -1.18198109e+000, 3.99999991e-002, 5.35919714e+000
1.99999996e-002, -1.18318224e+000, 3.99999991e-002, 5.35649824e+000
1.99999996e-002, -1.18438339e+000, 3.99999991e-002, 5.35379934e+000
1.99999996e-002, -1.18558455e+000, 3.99999991e-002, 5.35110092e+000
1.99999996e-002, -1.18678570e+000, 3.99999991e-002, 5.34840393e+000
1.99999996e-002, -1.18798685e+000, 3.99999991e-002, 5.34570742e+000
1.99999996e-002, -1.18918800e+000, 3.99999991e-002, 5.34405708e+000
1.99999996e-002, -1.19038916e+000, 3.99999991e-002, 5.34455442e+000
1.99999996e-002, -1.19159031e+000, 3.99999991e-002, 5.34505033e+000
1.99999996e-002, -1.19279146e+000, 3.99999991e-002, 5.34554768e+000
1.99999996e-002, -1.19399261e+000, 3.99999991e-002, 5.34604454e+000
1.99999996e-002, -1.19519377e+000, 3.99999991e-002, 5.34654284e+000
1.99999996e-002, -1.19639492e+000, 3.99999991e-002, 5.34703875e+000
1.99999996e-002, -1.19759607e+000, 3.99999991e-002, 5.34753704e+000
1.99999996e-002, -1.19879723e+000, 3.99999991e-002, 5.34803486e+000
1.99999996e-002, -1.19999838e+000, 3.99999991e-002, 5.34495354e+000
