 8.17488372e-001, 7.30301380e-001
 1.46141088e+000, 1.20917749e+000
 
Outer Velocity,Inner Velocity
 6.12533391e-001, 6.26846731e-001
 8.05362701e-001, 7.17079818e-001
 1.43766057e+000, 1.18048644e+000
 
Outer Velocity,Inner Velocity
 6.25912488e-001, 6.44710720e-001
 7.95434058e-001, 7.06825674e-001
 1.41510105e+000, 1.15314782e+000
 
Outer Velocity,Inner Velocity
 6.40263915e-001, 6.63348436e-001
 7.87785530e-001, 6.99669182e-001
 1.39379096e+000, 1.12725937e+000
 
Outer Velocity,Inner Velocity
 6.55523896e-001, 6.82696164e-001
 7.82484174e-001, 6.95706010e-001
 1.37380517e+000, 1.10292375e+000
 
Outer Velocity,Inner Velocity
 6.71630442e-001, 7.02695668e-001
 7.79577494e-001, 6.94990635e-001
 1.35516870e+000, 1.08024549e+000
 
Outer Velocity,Inner Velocity
 6.88524127e-001, 7.23292410e-001
 7.79092610e-001, 6.97533309e-001
 1.33795357e+000, 1.05933166e+000
 
Outer Velocity,Inner Velocity
 7.02484548e-001, 7.39381790e-001
 7.81944275e-001, 7.05546021e-001
 1.32137501e+000, 1.04511392e+000
 
Outer Velocity,Inner Velocity
 7.09930122e-001, 7.46261775e-001
 7.87407219e-001, 7.17190862e-001
 1.30627561e+000, 1.03453052e+000
 
Outer Velocity,Inner Velocity
 7.17461944e-001, 7.53147244e-001
 7.94510484e-001, 7.30083644e-001
 1.29306388e+000, 1.02586615e+000
 
Outer Velocity,Inner Velocity
 7.25077212e-001, 7.60038018e-001
 8.03210735e-001, 7.44159460e-001
 1.28179824e+000, 1.01916993e+000
 
Outer Velocity,Inner Velocity
 7.32773423e-001, 7.66933799e-001
 8.13456655e-001, 7.59352565e-001
 1.27253056e+000, 1.01448071e+000
 
Outer Velocity,Inner Velocity
 7.40548074e-001, 7.73834527e-001
 8.25190604e-001, 7.75597215e-001
 1.26530457e+000, 1.01182652e+000
 
Outer Velocity,Inner Velocity
 7.48398602e-001, 7.80740201e-001
 8.38350236e-001, 7.92828739e-001
 1.26015949e+000, 1.01122332e+000
 
Outer Velocity,Inner Velocity
 7.56322861e-001, 7.87650585e-001
 8.52869570e-001, 8.10984492e-001
 1.25711107e+000, 1.01267469e+000
 
Outer Velocity,Inner Velocity
 7.64499366e-001, 7.94721544e-001
 8.66500556e-001, 8.27759743e-001
 1.25518072e+000, 1.01572978e+000
 
Outer Velocity,Inner Velocity
 7.54992783e-001, 7.82646954e-001
 8.69710684e-001, 8.33602846e-001
 1.25253963e+000, 1.01907039e+000
 
Outer Velocity,Inner Velocity
 7.45384455e-001, 7.70612955e-001
 8.72968614e-001, 8.39464545e-001
 1.25054336e+000, 1.02306402e+000
 
Outer Velocity,Inner Velocity
 7.35896528e-001, 7.58912981e-001
 8.76273990e-001, 8.45344424e-001
 1.24919558e+000, 1.02770317e+000
 
Outer Velocity,Inner Velocity
 7.26533711e-001, 7.47562826e-001
 8.79626215e-001, 8.51242065e-001
 1.24849784e+000, 1.03297901e+000
 
Outer Velocity,Inner Velocity
 7.17300892e-001, 7.36578584e-001
 8.83024871e-001, 8.57157230e-001
 1.24845171e+000, 1.03888202e+000
 
Outer Velocity,Inner Velocity
 7.08203197e-001, 7.25976825e-001
 8.86469245e-001, 8.63089442e-001
 1.24905610e+000, 1.04540122e+000
 
Outer Velocity,Inner Velocity
 6.99245811e-001, 7.15774655e-001
 8.89959037e-001, 8.69038522e-001
 1.25031102e+000, 1.05252564e+000
 
Outer Velocity,Inner Velocity
 6.90434277e-001, 7.05989242e-001
 8.93493533e-001, 8.75003934e-001
 1.25227845e+000, 1.06047392e+000
 
Outer Velocity,Inner Velocity
 6.72275841e-001, 6.86588764e-001
 8.86141539e-001, 8.70930970e-001
 1.24299729e+000, 1.06251204e+000
 
Outer Velocity,Inner Velocity
 6.48419797e-001, 6.62210524e-001
 8.76050234e-001, 8.65091443e-001
 1.23347533e+000, 1.06462646e+000
 
Outer Velocity,Inner Velocity
 6.25209093e-001, 6.39877021e-001
 8.66183341e-001, 8.60314846e-001
 1.22398973e+000, 1.06675887e+000
 
Outer Velocity,Inner Velocity
 6.02718234e-001, 6.19809151e-001
 8.56548309e-001, 8.56618941e-001
 1.21454167e+000, 1.06890929e+000
 
Outer Velocity,Inner Velocity
 5.81031084e-001, 6.02233768e-001
 8.47153366e-001, 8.54018271e-001
 1.20513189e+000, 1.07107759e+000
 
Outer Velocity,Inner Velocity
 5.60240746e-001, 5.87374270e-001
 8.38006556e-001, 8.52522373e-001
 1.19576931e+000, 1.07326365e+000
 
Outer Velocity,Inner Velocity
 5.40450692e-001, 5.75441241e-001
 8.29115927e-001, 8.52137148e-001
 1.18644035e+000, 1.07546723e+000
 
Outer Velocity,Inner Velocity
 5.21774650e-001, 5.66619575e-001
 8.20489883e-001, 8.52864325e-001
 1.17715228e+000, 1.07768846e+000
 
Outer Velocity,Inner Velocity
 5.01763642e-001, 5.62508225e-001
 8.09172750e-001, 8.55101883e-001
 1.16442084e+000, 1.07817447e+000
 
Outer Velocity,Inner Velocity
 4.74903733e-001, 5.70986271e-001
 7.94213057e-001, 8.61423135e-001
 1.14931417e+000, 1.07824516e+000
 
Outer Velocity,Inner Velocity
 4.50133175e-001, 5.89600801e-001
 7.80044973e-001, 8.72167170e-001
 1.13426661e+000, 1.07932174e+000
 
Outer Velocity,Inner Velocity
 4.27814871e-001, 6.17435515e-001
 7.66712606e-001, 8.87173295e-001
 1.11928093e+000, 1.08140147e+000
 
Outer Velocity,Inner Velocity
 4.08351272e-001, 6.53313398e-001
 7.54259944e-001, 9.06229854e-001
 1.10435927e+000, 1.08447838e+000
 
Outer Velocity,Inner Velocity
 3.92167509e-001, 6.95991218e-001
 7.42731571e-001, 9.29087579e-001
 1.08950472e+000, 1.08854401e+000
 
Outer Velocity,Inner Velocity
 3.79683316e-001, 7.44300425e-001
 7.32170880e-001, 9.55473781e-001
 1.07473397e+000, 1.09358752e+000
 
Outer Velocity,Inner Velocity
 3.71272117e-001, 7.97217846e-001
 7.22620428e-001, 9.85104799e-001
 1.06002402e+000, 1.09959507e+000
 
Outer Velocity,Inner Velocity
 3.67213696e-001, 8.53887260e-001
 7.14104116e-001, 1.01809847e+000
 1.04529762e+000, 1.10682487e+000
 
Outer Velocity,Inner Velocity
 3.66849452e-001, 9.41910088e-001
 7.06321001e-001, 1.06699181e+000
 1.03053916e+000, 1.11780345e+000
 
Outer Velocity,Inner Velocity
 3.69793355e-001, 1.03634334e+000
 7.00070322e-001, 1.12060225e+000
 1.01628828e+000, 1.13254273e+000
 
Outer Velocity,Inner Velocity
 3.76016676e-001, 1.13208902e+000
 6.95393205e-001, 1.17828596e+000
 1.00256693e+000, 1.15090561e+000
 
Outer Velocity,Inner Velocity
 3.85360420e-001, 1.22884071e+000
 6.92321837e-001, 1.23947477e+000
 9.89396811e-001, 1.17272198e+000
 
Outer Velocity,Inner Velocity
 3.97604823e-001, 1.32637787e+000
 6.90877557e-001, 1.30367482e+000
 9.76800382e-001, 1.19780314e+000
 
Outer Velocity,Inner Velocity
 4.12491441e-001, 1.42453921e+000
 6.91070437e-001, 1.37046325e+000
 9.64810908e-001, 1.22594869e+000
 
Outer Velocity,Inner Velocity
 4.29745972e-001, 1.52320445e+000
 6.92899108e-001, 1.43947959e+000
 9.53430593e-001, 1.25695288e+000
 
Outer Velocity,Inner Velocity
 4.49095458e-001, 1.62228131e+000
 6.96350932e-001, 1.51041889e+000
 9.42691028e-001, 1.29060960e+000
 
Outer Velocity,Inner Velocity
 4.70756859e-001, 1.70278466e+000
 7.07408786e-001, 1.56863964e+000
 9.41519201e-001, 1.32186615e+000
 
Outer Velocity,Inner Velocity
 4.93573338e-001, 1.76337111e+000
 7.23435938e-001, 1.62031126e+000
 9.43532944e-001, 1.35447490e+000
 
Outer Velocity,Inner Velocity
 5.16661346e-001, 1.82397115e+000
 7.41227090e-001, 1.67272508e+000
 9.46913958e-001, 1.38933349e+000
 
Outer Velocity,Inner Velocity
 5.39986014e-001, 1.88458323e+000
 7.60658205e-001, 1.72581339e+000
 9.51647997e-001, 1.42627692e+000
 
Outer Velocity,Inner Velocity
 5.63517928e-001, 1.94520569e+000
 7.81607270e-001, 1.77951562e+000
 9.57714736e-001, 1.46514714e+000
 
Outer Velocity,Inner Velocity
 5.87232172e-001, 2.00583816e+000
 8.03955615e-001, 1.83377850e+000
 9.65082288e-001, 1.50579548e+000
 
Outer Velocity,Inner Velocity
 6.11107588e-001, 2.06647992e+000
 8.27589631e-001, 1.88855290e+000
 9.73732054e-001, 1.54808152e+000
 
Outer Velocity,Inner Velocity
 6.35125935e-001, 2.12712932e+000
 8.52402747e-001, 1.94379616e+000
 9.83625710e-001, 1.59187496e+000
 
Outer Velocity,Inner Velocity
 6.59952044e-001, 2.18125653e+000
 8.83158267e-001, 1.98653460e+000
 1.00547326e+000, 1.62309897e+000
 
Outer Velocity,Inner Velocity
 6.90068960e-001, 2.18453121e+000
 9.27117169e-001, 1.99612176e+000
 1.04168987e+000, 1.63733733e+000
 
Outer Velocity,Inner Velocity
 7.20200837e-001, 2.18792129e+000
 9.71431136e-001, 2.00570965e+000
 1.07868433e+000, 1.65171659e+000
 
Outer Velocity,Inner Velocity
 7.50345945e-001, 2.19142509e+000
 1.01605368e+000, 2.01529884e+000
 1.11637938e+000, 1.66623318e+000
 
Outer Velocity,Inner Velocity
 7.80502677e-001, 2.19504237e+000
 1.06094623e+000, 2.02488828e+000
 1.15470660e+000, 1.68088317e+000
 
Outer Velocity,Inner Velocity
 8.10669780e-001, 2.19877315e+000
 1.10607541e+000, 2.03447914e+000
 1.19360483e+000, 1.69566357e+000
 
Outer Velocity,Inner Velocity
 8.40846062e-001, 2.20261598e+000
 1.15141356e+000, 2.04407001e+000
 1.23298216e+000, 1.71057093e+000
 
Outer Velocity,Inner Velocity
 8.71030748e-001, 2.20657063e+000
 1.19693708e+000, 2.05366206e+000
 1.27285922e+000, 1.72560179e+000
 
Outer Velocity,Inner Velocity
 9.01222646e-001, 2.21063685e+000
 1.24262547e+000, 2.06325459e+000
 1.31354332e+000, 1.73944676e+000
 
Outer Velocity,Inner Velocity
 9.42716360e-001, 2.20651221e+000
 1.29525959e+000, 2.05105996e+000
 1.36017203e+000, 1.73399043e+000
 
Outer Velocity,Inner Velocity
 9.88592267e-001, 2.19954491e+000
 1.34879947e+000, 2.03656054e+000
 1.40681589e+000, 1.72861123e+000
 
Outer Velocity,Inner Velocity
 1.03492236e+000, 2.19262648e+000
 1.40247381e+000, 2.02211881e+000
 1.45347333e+000, 1.72330523e+000
 
Outer Velocity,Inner Velocity
 1.08164847e+000, 2.18575764e+000
 1.45626760e+000, 2.00773573e+000
 1.50014305e+000, 1.71807301e+000
 
Outer Velocity,Inner Velocity
 1.12872124e+000, 2.17893863e+000
 1.51016808e+000, 1.99341333e+000
 1.54682386e+000, 1.71291542e+000
 
Outer Velocity,Inner Velocity
 1.17609918e+000, 2.17217016e+000
 1.56416440e+000, 1.97915232e+000
 1.59347379e+000, 1.70783293e+000
 
Outer Velocity,Inner Velocity
 1.22374690e+000, 2.16545272e+000
 1.61824691e+000, 1.96495426e+000
 1.64016616e+000, 1.70282626e+000
 
Outer Velocity,Inner Velocity
 1.27163386e+000, 2.15878606e+000
 1.67240715e+000, 1.95082033e+000
 1.68686712e+000, 1.69789612e+000
 
Outer Velocity,Inner Velocity
 1.32834613e+000, 2.15193367e+000
 1.71782541e+000, 1.93630183e+000
 1.71407652e+000, 1.69367933e+000
 
Outer Velocity,Inner Velocity
 1.40048623e+000, 2.14470434e+000
 1.75560272e+000, 1.92143989e+000
 1.73226106e+000, 1.68989182e+000
 
Outer Velocity,Inner Velocity
 1.47345996e+000, 2.13749075e+000
 1.79372716e+000, 1.90665460e+000
 1.75053835e+000, 1.68624091e+000
 
Outer Velocity,Inner Velocity
 1.54714906e+000, 2.13029122e+000
 1.83217657e+000, 1.89194787e+000
 1.76890564e+000, 1.68272758e+000
 
Outer Velocity,Inner Velocity
 1.62145615e+000, 2.12310791e+000
 1.87093127e+000, 1.87732172e+000
 1.78735971e+000, 1.67935252e+000
 
Outer Velocity,Inner Velocity
 1.69630003e+000, 2.11593962e+000
 1.90997255e+000, 1.86277795e+000
 1.80589855e+000, 1.67611682e+000
 
Outer Velocity,Inner Velocity
 1.77161252e+000, 2.10878658e+000
 1.94928300e+000, 1.84831858e+000
 1.82450032e+000, 1.67302084e+000
 
Outer Velocity,Inner Velocity
 1.84733677e+000, 2.10164952e+000
 1.98884714e+000, 1.83394551e+000
 1.84319663e+000, 1.67006588e+000
 
Outer Velocity,Inner Velocity
 1.92376518e+000, 2.09449649e+000
 2.02411246e+000, 1.82194042e+000
 1.85420048e+000, 1.66941214e+000
 
Outer Velocity,Inner Velocity
 1.97052157e+000, 2.09225464e+000
 2.03346276e+000, 1.82311666e+000
 1.84717798e+000, 1.67387569e+000
 
Outer Velocity,Inner Velocity
 2.01765800e+000, 2.09015441e+000
 2.04288435e+000, 1.82436001e+000
 1.84028006e+000, 1.67837083e+000
 
Outer Velocity,Inner Velocity
 2.06496572e+000, 2.08820558e+000
 2.05237508e+000, 1.82567072e+000
 1.83350801e+000, 1.68290091e+000
 
Outer Velocity,Inner Velocity
 2.11243343e+000, 2.08640909e+000
 2.06193566e+000, 1.82704866e+000
 1.82686329e+000, 1.68746650e+000
 
Outer Velocity,Inner Velocity
 2.16005039e+000, 2.08476496e+000
 2.07156372e+000, 1.82849312e+000
 1.82034743e+000, 1.69206631e+000
 
Outer Velocity,Inner Velocity
 2.20780611e+000, 2.08327293e+000
 2.08125949e+000, 1.83000457e+000
 1.81396759e+000, 1.69670069e+000
 
Outer Velocity,Inner Velocity
 2.25569320e+000, 2.08193517e+000
 2.09102106e+000, 1.83158231e+000
 1.80771422e+000, 1.70136893e+000
 
Outer Velocity,Inner Velocity
 2.30370283e+000, 2.08075047e+000
 2.10084844e+000, 1.83322668e+000
 1.80159366e+000, 1.70607102e+000
 
Outer Velocity,Inner Velocity
 2.31805754e+000, 2.08588576e+000
 2.09505796e+000, 1.84640384e+000
 1.79099655e+000, 1.70856106e+000
 
Outer Velocity,Inner Velocity
 2.31200147e+000, 2.09486032e+000
 2.08461332e+000, 1.86309230e+000
 1.78002036e+000, 1.71086311e+000
 
Outer Velocity,Inner Velocity
 2.30596471e+000, 2.10393119e+000
 2.07416844e+000, 1.87988031e+000
 1.76907229e+000, 1.71317863e+000
 
Outer Velocity,Inner Velocity
 2.29994774e+000, 2.11309648e+000
 2.06372404e+000, 1.89676595e+000
 1.75815272e+000, 1.71550751e+000
 
Outer Velocity,Inner Velocity
 2.29395032e+000, 2.12235689e+000
 2.05327916e+000, 1.91374636e+000
 1.74726260e+000, 1.71784973e+000
 
Outer Velocity,Inner Velocity
 2.28797269e+000, 2.13170958e+000
 2.04283476e+000, 1.93081915e+000
 1.73641169e+000, 1.72020459e+000
 
Outer Velocity,Inner Velocity
 2.28201532e+000, 2.14115310e+000
 2.03239012e+000, 1.94798160e+000
 1.72558343e+000, 1.72257316e+000
 
Outer Velocity,Inner Velocity
 2.27607822e+000, 2.15068793e+000
 2.02194548e+000, 1.96523166e+000
 1.71478629e+000, 1.72495472e+000
 
Outer Velocity,Inner Velocity
 2.26709843e+000, 2.16097093e+000
 2.00809526e+000, 1.98410940e+000
 1.70129025e+000, 1.72694647e+000
 
Outer Velocity,Inner Velocity
 2.24896383e+000, 2.17326140e+000
 1.98898840e+000, 2.00541210e+000
 1.68544161e+000, 1.72860408e+000
 
Outer Velocity,Inner Velocity
 2.23083091e+000, 2.18557000e+000
 1.96988213e+000, 2.02672458e+000
 1.66959321e+000, 1.73027909e+000
 
Outer Velocity,Inner Velocity
 2.21269941e+000, 2.19789553e+000
 1.95077682e+000, 2.04804659e+000
 1.65374541e+000, 1.73197138e+000
 
Outer Velocity,Inner Velocity
 2.19456983e+000, 2.21023822e+000
 1.93167186e+000, 2.06937790e+000
 1.63789785e+000, 1.73368084e+000
 
Outer Velocity,Inner Velocity
 2.17644167e+000, 2.22259808e+000
 1.91256785e+000, 2.09071851e+000
 1.62205064e+000, 1.73540735e+000
 
Outer Velocity,Inner Velocity
 2.15831518e+000, 2.23497391e+000
 1.89346445e+000, 2.11206746e+000
 1.60621941e+000, 1.73715115e+000
 
Outer Velocity,Inner Velocity
 2.14019036e+000, 2.24736595e+000
 1.87436211e+000, 2.13342500e+000
 1.59037602e+000, 1.73891199e+000
 
Outer Velocity,Inner Velocity
 2.12206769e+000, 2.25977421e+000
 1.85528994e+000, 2.15467119e+000
 1.57338357e+000, 1.74206161e+000
 
Outer Velocity,Inner Velocity
 2.11313438e+000, 2.26682544e+000
 1.83758020e+000, 2.16921043e+000
 1.55012929e+000, 1.75272179e+000
 
Outer Velocity,Inner Velocity
 2.10548830e+000, 2.27314663e+000
 1.81987286e+000, 2.18379259e+000
 1.52690351e+000, 1.76342154e+000
 
Outer Velocity,Inner Velocity
 2.09784222e+000, 2.27949095e+000
 1.80216801e+000, 2.19841743e+000
 1.50370741e+000, 1.77416885e+000
 
Outer Velocity,Inner Velocity
 2.09019637e+000, 2.28585815e+000
 1.78446543e+000, 2.21308327e+000
 1.48054230e+000, 1.78496301e+000
 
Outer Velocity,Inner Velocity
 2.08255053e+000, 2.29224777e+000
 1.76676559e+000, 2.22779012e+000
 1.45740974e+000, 1.79580307e+000
 
Outer Velocity,Inner Velocity
 2.07490492e+000, 2.29866028e+000
 1.74906838e+000, 2.24253631e+000
 1.43433225e+000, 1.80668879e+000
 
Outer Velocity,Inner Velocity
 2.06725931e+000, 2.30509472e+000
 1.73137379e+000, 2.25732160e+000
 1.41127372e+000, 1.81761837e+000
 
Outer Velocity,Inner Velocity
 2.05961370e+000, 2.31155157e+000
 1.71368217e+000, 2.27214527e+000
 1.38825262e+000, 1.82859182e+000
 
Outer Velocity,Inner Velocity
 2.05437398e+000, 2.31676149e+000
 1.69966018e+000, 2.28165960e+000
 1.36680961e+000, 1.83975160e+000
 
Outer Velocity,Inner Velocity
 2.05151272e+000, 2.32073188e+000
 1.68779755e+000, 2.28820777e+000
 1.34607780e+000, 1.85099685e+000
 
Outer Velocity,Inner Velocity
 2.04867268e+000, 2.32470608e+000
 1.67605805e+000, 2.29480004e+000
 1.32565165e+000, 1.86230004e+000
 
Outer Velocity,Inner Velocity
 2.04585338e+000, 2.32868457e+000
 1.66444445e+000, 2.30143595e+000
 1.30554557e+000, 1.87366033e+000
 
Outer Velocity,Inner Velocity
 2.04305577e+000, 2.33266759e+000
 1.65295947e+000, 2.30811596e+000
 1.28577447e+000, 1.88507664e+000
 
Outer Velocity,Inner Velocity
 2.04027867e+000, 2.33665419e+000
 1.64160550e+000, 2.31483912e+000
 1.26635408e+000, 1.89654803e+000
 
Outer Velocity,Inner Velocity
 2.03752375e+000, 2.34064531e+000
 1.63038564e+000, 2.32160497e+000
 1.24731982e+000, 1.90807354e+000
 
Outer Velocity,Inner Velocity
 2.03478956e+000, 2.34464002e+000
 1.61930227e+000, 2.32841325e+000
 1.22865367e+000, 1.91965199e+000
 
Outer Velocity,Inner Velocity
 2.03041697e+000, 2.34871912e+000
 1.60815632e+000, 2.33461142e+000
 1.21398079e+000, 1.92976665e+000
 
Outer Velocity,Inner Velocity
 2.01525760e+000, 2.35332465e+000
 1.59690213e+000, 2.33900619e+000
 1.20564735e+000, 1.93756759e+000
 
Outer Velocity,Inner Velocity
 2.00026464e+000, 2.35794663e+000
 1.58632970e+000, 2.34341216e+000
 1.19825935e+000, 1.94542825e+000
 
Outer Velocity,Inner Velocity
 1.98544264e+000, 2.36258554e+000
 1.57645249e+000, 2.34783053e+000
 1.19183445e+000, 1.95334768e+000
 
Outer Velocity,Inner Velocity
 1.97079492e+000, 2.36724019e+000
 1.56728375e+000, 2.35226059e+000
 1.18638790e+000, 1.96132529e+000
 
Outer Velocity,Inner Velocity
 1.95632565e+000, 2.37191129e+000
 1.55883598e+000, 2.35670233e+000
 1.18193352e+000, 1.96936047e+000
 
Outer Velocity,Inner Velocity
 1.94203889e+000, 2.37659836e+000
 1.55112076e+000, 2.36115575e+000
 1.17848539e+000, 1.97745264e+000
 
Outer Velocity,Inner Velocity
 1.92793846e+000, 2.38130164e+000
 1.54414940e+000, 2.36562061e+000
 1.17604601e+000, 1.98560059e+000
 
Outer Velocity,Inner Velocity
 1.91402864e+000, 2.38602042e+000
 1.53793180e+000, 2.37009716e+000
 1.17469323e+000, 1.99387205e+000
 
Outer Velocity,Inner Velocity
 1.89748037e+000, 2.38558936e+000
 1.53141046e+000, 2.37153816e+000
 1.18067074e+000, 2.00852966e+000
 
Outer Velocity,Inner Velocity
 1.88016307e+000, 2.38355231e+000
 1.52519417e+000, 2.37259459e+000
 1.18709695e+000, 2.02318168e+000
 
Outer Velocity,Inner Velocity
 1.86296189e+000, 2.38154984e+000
 1.51941037e+000, 2.37366128e+000
 1.19396448e+000, 2.03784037e+000
 
Outer Velocity,Inner Velocity
 1.84587991e+000, 2.37958145e+000
 1.51406407e+000, 2.37473845e+000
 1.20126605e+000, 2.05250549e+000
 
Outer Velocity,Inner Velocity
 1.82892084e+000, 2.37764764e+000
 1.50915945e+000, 2.37582588e+000
 1.20899355e+000, 2.06717682e+000
 
Outer Velocity,Inner Velocity
 1.81208777e+000, 2.37574816e+000
 1.50470066e+000, 2.37692308e+000
 1.21713150e+000, 2.08185506e+000
 
Outer Velocity,Inner Velocity
 1.79538453e+000, 2.37388349e+000
 1.50069249e+000, 2.37803054e+000
 1.22568464e+000, 2.09653926e+000
 
Outer Velocity,Inner Velocity
 1.77881432e+000, 2.37205338e+000
 1.49713767e+000, 2.37914801e+000
 1.23463857e+000, 2.11122918e+000
 
Outer Velocity,Inner Velocity
 1.76644266e+000, 2.36585259e+000
 1.49517202e+000, 2.37753367e+000
 1.24338305e+000, 2.12125683e+000
 
Outer Velocity,Inner Velocity
 1.76056600e+000, 2.35269666e+000
 1.49441576e+000, 2.37326884e+000
 1.25185061e+000, 2.12853336e+000
 
Outer Velocity,Inner Velocity
 1.75469005e+000, 2.33956552e+000
 1.49366140e+000, 2.36901045e+000
 1.26032329e+000, 2.13581586e+000
 
Outer Velocity,Inner Velocity
 1.74881566e+000, 2.32645988e+000
 1.49290907e+000, 2.36475754e+000
 1.26880145e+000, 2.14310575e+000
 
Outer Velocity,Inner Velocity
 1.74294221e+000, 2.31338000e+000
 1.49215841e+000, 2.36051106e+000
 1.27728462e+000, 2.15040159e+000
 
Outer Velocity,Inner Velocity
 1.73706985e+000, 2.30032659e+000
 1.49140942e+000, 2.35627103e+000
 1.28577280e+000, 2.15770364e+000
 
Outer Velocity,Inner Velocity
 1.73119879e+000, 2.28729987e+000
 1.49066257e+000, 2.35203695e+000
 1.29425752e+000, 2.16500473e+000
 
Outer Velocity,Inner Velocity
 1.72532916e+000, 2.27430081e+000
 1.48991740e+000, 2.34780908e+000
 1.30275416e+000, 2.17231798e+000
 
Outer Velocity,Inner Velocity
 1.71950924e+000, 2.26121044e+000
 1.49039328e+000, 2.34333944e+000
 1.31153929e+000, 2.17599797e+000
 
Outer Velocity,Inner Velocity
 1.71724510e+000, 2.24005818e+000
 1.49899161e+000, 2.33721876e+000
 1.32119727e+000, 2.16859627e+000
 
Outer Velocity,Inner Velocity
 1.71499431e+000, 2.21891522e+000
 1.50760067e+000, 2.33111596e+000
 1.33085620e+000, 2.16120291e+000
 
Outer Velocity,Inner Velocity
 1.71275723e+000, 2.19778252e+000
 1.51621997e+000, 2.32503080e+000
 1.34051669e+000, 2.15381813e+000
 
Outer Velocity,Inner Velocity
 1.71053374e+000, 2.17665982e+000
 1.52485001e+000, 2.31896377e+000
 1.35017848e+000, 2.14644146e+000
 
Outer Velocity,Inner Velocity
 1.70832372e+000, 2.15554762e+000
 1.53349018e+000, 2.31291533e+000
 1.35984123e+000, 2.13907313e+000
 
Outer Velocity,Inner Velocity
 1.70612752e+000, 2.13444638e+000
 1.54214013e+000, 2.30688500e+000
 1.36949635e+000, 2.13172054e+000
 
Outer Velocity,Inner Velocity
 1.70394504e+000, 2.11335588e+000
 1.55079997e+000, 2.30087280e+000
 1.37915993e+000, 2.12437081e+000
 
Outer Velocity,Inner Velocity
 1.70177627e+000, 2.09227705e+000
 1.55946970e+000, 2.29487991e+000
 1.38882434e+000, 2.11702967e+000
 
Outer Velocity,Inner Velocity
 1.69171548e+000, 2.06364107e+000
 1.57678139e+000, 2.28492236e+000
 1.40862882e+000, 2.11177206e+000
 
Outer Velocity,Inner Velocity
 1.67723727e+000, 2.03078485e+000
 1.59693027e+000, 2.27368140e+000
 1.43003845e+000, 2.10686660e+000
 
Outer Velocity,Inner Velocity
 1.66275918e+000, 1.99793077e+000
 1.61708724e+000, 2.26246476e+000
 1.45147622e+000, 2.10199475e+000
 
Outer Velocity,Inner Velocity
 1.64828110e+000, 1.96507871e+000
 1.63725197e+000, 2.25127292e+000
 1.47294080e+000, 2.09715676e+000
 
Outer Velocity,Inner Velocity
 1.63380289e+000, 1.93222857e+000
 1.65742373e+000, 2.24010539e+000
 1.49443114e+000, 2.09235191e+000
 
Outer Velocity,Inner Velocity
 1.61932456e+000, 1.89938045e+000
 1.67760253e+000, 2.22896361e+000
 1.51592791e+000, 2.08758545e+000
 
Outer Velocity,Inner Velocity
 1.60484660e+000, 1.86653459e+000
 1.69778860e+000, 2.21784759e+000
 1.53746295e+000, 2.08284998e+000
 
Outer Velocity,Inner Velocity
 1.59036839e+000, 1.83369136e+000
 1.71798086e+000, 2.20675731e+000
 1.55902052e+000, 2.07814884e+000
 
Outer Velocity,Inner Velocity
 1.57349694e+000, 1.79927218e+000
 1.73948956e+000, 2.19276977e+000
 1.58933496e+000, 2.07433486e+000
 
Outer Velocity,Inner Velocity
 1.55013907e+000, 1.76061118e+000
 1.76327538e+000, 2.17394233e+000
 1.62927043e+000, 2.07146025e+000
 
Outer Velocity,Inner Velocity
 1.52680492e+000, 1.72198260e+000
 1.78717959e+000, 2.15512848e+000
 1.66957545e+000, 2.06861639e+000
 
Outer Velocity,Inner Velocity
 1.50349522e+000, 1.68338859e+000
 1.81119728e+000, 2.13632870e+000
 1.71022344e+000, 2.06580281e+000
 
Outer Velocity,Inner Velocity
 1.48021173e+000, 1.64483178e+000
 1.83532393e+000, 2.11754298e+000
 1.75119066e+000, 2.06301928e+000
 
Outer Velocity,Inner Velocity
 1.45695472e+000, 1.60631466e+000
 1.85955584e+000, 2.09877205e+000
 1.79245508e+000, 2.06026721e+000
 
Outer Velocity,Inner Velocity
 1.43372643e+000, 1.56784022e+000
 1.88388872e+000, 2.08001637e+000
 1.83395672e+000, 2.05754828e+000
 
Outer Velocity,Inner Velocity
 1.41052783e+000, 1.52941155e+000
 1.90831840e+000, 2.06127596e+000
 1.87574983e+000, 2.05485821e+000
 
Outer Velocity,Inner Velocity
 1.38736045e+000, 1.49103260e+000
 1.93285465e+000, 2.04254198e+000
 1.91633058e+000, 2.05181146e+000
 
Outer Velocity,Inner Velocity
 1.34740961e+000, 1.44989002e+000
 1.92901230e+000, 2.01768708e+000
 1.94473565e+000, 2.04557633e+000
 
Outer Velocity,Inner Velocity
 1.30671108e+000, 1.40926397e+000
 1.92620099e+000, 1.99328029e+000
 1.97390282e+000, 2.03972077e+000
 
Outer Velocity,Inner Velocity
 1.26739323e+000, 1.36958683e+000
 1.92442870e+000, 1.96936107e+000
 2.00379848e+000, 2.03424811e+000
 
Outer Velocity,Inner Velocity
 1.22958839e+000, 1.33094347e+000
 1.92369854e+000, 1.94594669e+000
 2.03439069e+000, 2.02916121e+000
 
Outer Velocity,Inner Velocity
 1.19343984e+000, 1.29342651e+000
 1.92401171e+000, 1.92305684e+000
