
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
9.99999978e-003, -4.27628696e-001, 3.99999991e-002, 1.96936107e+000
9.99999978e-003, -4.28829908e-001, 3.99999991e-002, 1.94594669e+000
9.99999978e-003, -4.30031121e-001, 3.99999991e-002, 1.92305684e+000
9.99999978e-003, -4.31232333e-001, 3.99999991e-002, 1.90070987e+000
9.99999978e-003, -4.32433546e-001, 3.99999991e-002, 1.87892509e+000
9.99999978e-003, -4.33634758e-001, 3.99999991e-002, 1.85772216e+000
9.99999978e-003, -4.34835970e-001, 3.99999991e-002, 1.82994509e+000
9.99999978e-003, -4.36037183e-001, 3.99999991e-002, 1.79896331e+000
9.99999978e-003, -4.37238395e-001, 3.99999991e-002, 1.76934016e+000
9.99999978e-003, -4.38439608e-001, 3.99999991e-002, 1.74114478e+000
9.99999978e-003, -4.39640820e-001, 3.99999991e-002, 1.71444798e+000
9.99999978e-003, -4.40842032e-001, 3.99999991e-002, 1.68932080e+000
9.99999978e-003, -4.42043245e-001, 3.99999991e-002, 1.66583371e+000
9.99999978e-003, -4.43244457e-001, 3.99999991e-002, 1.64405763e+000
9.99999978e-003, -4.44445670e-001, 3.99999991e-002, 1.62139952e+000
9.99999978e-003, -4.45646882e-001, 3.99999991e-002, 1.59166741e+000
9.99999978e-003, -4.46848094e-001, 3.99999991e-002, 1.56273794e+000
9.99999978e-003, -4.48049307e-001, 3.99999991e-002, 1.53465593e+000
9.99999978e-003, -4.49250519e-001, 3.99999991e-002, 1.50746906e+000
9.99999978e-003, -4.50451732e-001, 3.99999991e-002, 1.48122656e+000
9.99999978e-003, -4.51652944e-001, 3.99999991e-002, 1.45597935e+000
9.99999978e-003, -4.52854156e-001, 3.99999991e-002, 1.43178046e+000
9.99999978e-003, -4.54055369e-001, 3.99999991e-002, 1.40868366e+000
9.99999978e-003, -4.55256581e-001, 3.99999991e-002, 1.38491833e+000
9.99999978e-003, -4.56457794e-001, 3.99999991e-002, 1.36094511e+000
9.99999978e-003, -4.57659006e-001, 3.99999991e-002, 1.33697331e+000
9.99999978e-003, -4.58860219e-001, 3.99999991e-002, 1.31300378e+000
9.99999978e-003, -4.60061431e-001, 3.99999991e-002, 1.28903604e+000
9.99999978e-003, -4.61262643e-001, 3.99999991e-002, 1.26507044e+000
9.99999978e-003, -4.62463856e-001, 3.99999991e-002, 1.24110723e+000
9.99999978e-003, -4.63665068e-001, 3.99999991e-002, 1.21714628e+000
9.99999978e-003, -4.64866281e-001, 3.99999991e-002, 1.19581699e+000
9.99999978e-003, -4.66067493e-001, 3.99999991e-002, 1.17766237e+000
9.99999978e-003, -4.67268705e-001, 3.99999991e-002, 1.16014886e+000
9.99999978e-003, -4.68469918e-001, 3.99999991e-002, 1.14330614e+000
9.99999978e-003, -4.69671130e-001, 3.99999991e-002, 1.12716424e+000
9.99999978e-003, -4.70872343e-001, 3.99999991e-002, 1.11175358e+000
9.99999978e-003, -4.72073555e-001, 3.99999991e-002, 1.09710503e+000
9.99999978e-003, -4.73274767e-001, 3.99999991e-002, 1.08324969e+000
9.99999978e-003, -4.74475980e-001, 3.99999991e-002, 1.07186162e+000
9.99999978e-003, -4.75677192e-001, 3.99999991e-002, 1.07418013e+000
9.99999978e-003, -4.76878405e-001, 3.99999991e-002, 1.07741487e+000
9.99999978e-003, -4.78079617e-001, 3.99999991e-002, 1.08155751e+000
9.99999978e-003, -4.79280829e-001, 3.99999991e-002, 1.08659756e+000
9.99999978e-003, -4.80482042e-001, 3.99999991e-002, 1.09252250e+000
9.99999978e-003, -4.81683254e-001, 3.99999991e-002, 1.09931850e+000
9.99999978e-003, -4.82884467e-001, 3.99999991e-002, 1.10696912e+000
9.99999978e-003, -4.84085679e-001, 3.99999991e-002, 1.11545682e+000
9.99999978e-003, -4.85286891e-001, 3.99999991e-002, 1.12453532e+000
9.99999978e-003, -4.86488104e-001, 3.99999991e-002, 1.13387036e+000
9.99999978e-003, -4.87689316e-001, 3.99999991e-002, 1.14346087e+000
9.99999978e-003, -4.88890529e-001, 3.99999991e-002, 1.15330040e+000
9.99999978e-003, -4.90091741e-001, 3.99999991e-002, 1.16338241e+000
9.99999978e-003, -4.91292953e-001, 3.99999991e-002, 1.17370093e+000
9.99999978e-003, -4.92494166e-001, 3.99999991e-002, 1.18424976e+000
9.99999978e-003, -4.93695378e-001, 3.99999991e-002, 1.19502258e+000
9.99999978e-003, -4.94896591e-001, 3.99999991e-002, 1.20498478e+000
9.99999978e-003, -4.96097803e-001, 3.99999991e-002, 1.21334827e+000
9.99999978e-003, -4.97299016e-001, 3.99999991e-002, 1.22194195e+000
9.99999978e-003, -4.98500228e-001, 3.99999991e-002, 1.23076105e+000
9.99999978e-003, -4.99701440e-001, 3.99999991e-002, 1.23980045e+000
9.99999978e-003, -5.00902653e-001, 3.99999991e-002, 1.24905550e+000
9.99999978e-003, -5.02103865e-001, 3.99999991e-002, 1.25852156e+000
9.99999978e-003, -5.03305078e-001, 3.99999991e-002, 1.26819360e+000
9.99999978e-003, -5.04506290e-001, 3.99999991e-002, 1.27824497e+000
9.99999978e-003, -5.05707502e-001, 3.99999991e-002, 1.32144618e+000
9.99999978e-003, -5.06908715e-001, 3.99999991e-002, 1.36547995e+000
9.99999978e-003, -5.08109927e-001, 3.99999991e-002, 1.40954399e+000
9.99999978e-003, -5.09311140e-001, 3.99999991e-002, 1.45363533e+000
9.99999978e-003, -5.10512352e-001, 3.99999991e-002, 1.49775183e+000
9.99999978e-003, -5.11713564e-001, 3.99999991e-002, 1.54189098e+000
9.99999978e-003, -5.12914777e-001, 3.99999991e-002, 1.58605134e+000
9.99999978e-003, -5.14115989e-001, 3.99999991e-002, 1.63023078e+000
9.99999978e-003, -5.15317202e-001, 3.99999991e-002, 1.69472611e+000
9.99999978e-003, -5.16518414e-001, 3.99999991e-002, 1.77264428e+000
9.99999978e-003, -5.17719626e-001, 3.99999991e-002, 1.85069895e+000
9.99999978e-003, -5.18920839e-001, 3.99999991e-002, 1.92887342e+000
9.99999978e-003, -5.20122051e-001, 3.99999991e-002, 2.00715375e+000
9.99999978e-003, -5.21323264e-001, 3.99999991e-002, 2.08552837e+000
9.99999978e-003, -5.22524476e-001, 3.99999991e-002, 2.16398668e+000
9.99999978e-003, -5.23725688e-001, 3.99999991e-002, 2.24251962e+000
9.99999978e-003, -5.24926901e-001, 3.99999991e-002, 2.31657028e+000
9.99999978e-003, -5.26128113e-001, 3.99999991e-002, 2.37542510e+000
9.99999978e-003, -5.27329326e-001, 3.99999991e-002, 2.43444514e+000
9.99999978e-003, -5.28530538e-001, 3.99999991e-002, 2.49361777e+000
9.99999978e-003, -5.29731750e-001, 3.99999991e-002, 2.55293274e+000
9.99999978e-003, -5.30932963e-001, 3.99999991e-002, 2.61238050e+000
9.99999978e-003, -5.32134175e-001, 3.99999991e-002, 2.67195177e+000
9.99999978e-003, -5.33335388e-001, 3.99999991e-002, 2.73163891e+000
9.99999978e-003, -5.34536600e-001, 3.99999991e-002, 2.79143429e+000
9.99999978e-003, -5.35737813e-001, 3.99999991e-002, 2.82338524e+000
9.99999978e-003, -5.36939025e-001, 3.99999991e-002, 2.85052967e+000
9.99999978e-003, -5.38140237e-001, 3.99999991e-002, 2.87775564e+000
9.99999978e-003, -5.39341450e-001, 3.99999991e-002, 2.90506148e+000
9.99999978e-003, -5.40542662e-001, 3.99999991e-002, 2.93244457e+000
9.99999978e-003, -5.41743875e-001, 3.99999991e-002, 2.95990348e+000
9.99999978e-003, -5.42945087e-001, 3.99999991e-002, 2.98743534e+000
9.99999978e-003, -5.44146299e-001, 3.99999991e-002, 3.01503825e+000
9.99999978e-003, -5.45347512e-001, 3.99999991e-002, 3.04288936e+000
9.99999978e-003, -5.46548724e-001, 3.99999991e-002, 3.07098436e+000
9.99999978e-003, -5.47749937e-001, 3.99999991e-002, 3.09908581e+000
9.99999978e-003, -5.48951149e-001, 3.99999991e-002, 3.12719393e+000
9.99999978e-003, -5.50152361e-001, 3.99999991e-002, 3.15530825e+000
9.99999978e-003, -5.51353574e-001, 3.99999991e-002, 3.18342853e+000
9.99999978e-003, -5.52554786e-001, 3.99999991e-002, 3.21155453e+000
9.99999978e-003, -5.53755999e-001, 3.99999991e-002, 3.23968649e+000
9.99999978e-003, -5.54957211e-001, 3.99999991e-002, 3.26698732e+000
9.99999978e-003, -5.56158423e-001, 3.99999991e-002, 3.28652501e+000
9.99999978e-003, -5.57359636e-001, 3.99999991e-002, 3.30607390e+000
9.99999978e-003, -5.58560848e-001, 3.99999991e-002, 3.32563472e+000
9.99999978e-003, -5.59762061e-001, 3.99999991e-002, 3.34520626e+000
9.99999978e-003, -5.60963273e-001, 3.99999991e-002, 3.36478925e+000
9.99999978e-003, -5.62164485e-001, 3.99999991e-002, 3.38438272e+000
9.99999978e-003, -5.63365698e-001, 3.99999991e-002, 3.40398693e+000
9.99999978e-003, -5.64566910e-001, 3.99999991e-002, 3.42360115e+000
9.99999978e-003, -5.65768123e-001, 3.99999991e-002, 3.42799878e+000
9.99999978e-003, -5.66969335e-001, 3.99999991e-002, 3.42645288e+000
9.99999978e-003, -5.68170547e-001, 3.99999991e-002, 3.42490721e+000
9.99999978e-003, -5.69371760e-001, 3.99999991e-002, 3.42336202e+000
9.99999978e-003, -5.70572972e-001, 3.99999991e-002, 3.42181611e+000
9.99999978e-003, -5.71774185e-001, 3.99999991e-002, 3.42027116e+000
9.99999978e-003, -5.72975397e-001, 3.99999991e-002, 3.41872597e+000
9.99999978e-003, -5.74176610e-001, 3.99999991e-002, 3.41718078e+000
9.99999978e-003, -5.75377822e-001, 3.99999991e-002, 3.41334510e+000
9.99999978e-003, -5.76579034e-001, 3.99999991e-002, 3.40509486e+000
9.99999978e-003, -5.77780247e-001, 3.99999991e-002, 3.39684677e+000
9.99999978e-003, -5.78981459e-001, 3.99999991e-002, 3.38860059e+000
9.99999978e-003, -5.80182672e-001, 3.99999991e-002, 3.38035727e+000
9.99999978e-003, -5.81383884e-001, 3.99999991e-002, 3.37211514e+000
9.99999978e-003, -5.82585096e-001, 3.99999991e-002, 3.36387515e+000
9.99999978e-003, -5.83786309e-001, 3.99999991e-002, 3.35563684e+000
9.99999978e-003, -5.84987521e-001, 3.99999991e-002, 3.34740090e+000
9.99999978e-003, -5.86188734e-001, 3.99999991e-002, 3.33993363e+000
9.99999978e-003, -5.87389946e-001, 3.99999991e-002, 3.33249950e+000
9.99999978e-003, -5.88591158e-001, 3.99999991e-002, 3.32507348e+000
9.99999978e-003, -5.89792371e-001, 3.99999991e-002, 3.31765532e+000
9.99999978e-003, -5.90993583e-001, 3.99999991e-002, 3.31024528e+000
9.99999978e-003, -5.92194796e-001, 3.99999991e-002, 3.30284333e+000
9.99999978e-003, -5.93396008e-001, 3.99999991e-002, 3.29544997e+000
9.99999978e-003, -5.94597220e-001, 3.99999991e-002, 3.28806496e+000
9.99999978e-003, -5.95798433e-001, 3.99999991e-002, 3.27980089e+000
9.99999978e-003, -5.96999645e-001, 3.99999991e-002, 3.27091789e+000
9.99999978e-003, -5.98200858e-001, 3.99999991e-002, 3.26204515e+000
9.99999978e-003, -5.99402070e-001, 3.99999991e-002, 3.25318146e+000
9.99999978e-003, -6.00603282e-001, 3.99999991e-002, 3.24432826e+000
9.99999978e-003, -6.01804495e-001, 3.99999991e-002, 3.23548484e+000
9.99999978e-003, -6.03005707e-001, 3.99999991e-002, 3.22665167e+000
9.99999978e-003, -6.04206920e-001, 3.99999991e-002, 3.21782875e+000
9.99999978e-003, -6.05408132e-001, 3.99999991e-002, 3.20775723e+000
9.99999978e-003, -6.06609344e-001, 3.99999991e-002, 3.19295573e+000
9.99999978e-003, -6.07810557e-001, 3.99999991e-002, 3.17816281e+000
9.99999978e-003, -6.09011769e-001, 3.99999991e-002, 3.16338015e+000
9.99999978e-003, -6.10212982e-001, 3.99999991e-002, 3.14860654e+000
9.99999978e-003, -6.11414194e-001, 3.99999991e-002, 3.13384295e+000
9.99999978e-003, -6.12615407e-001, 3.99999991e-002, 3.11908913e+000
9.99999978e-003, -6.13816619e-001, 3.99999991e-002, 3.10434556e+000
9.99999978e-003, -6.15017831e-001, 3.99999991e-002, 3.08961272e+000
9.99999978e-003, -6.16219044e-001, 3.99999991e-002, 3.06662345e+000
9.99999978e-003, -6.17420256e-001, 3.99999991e-002, 3.04199195e+000
9.99999978e-003, -6.18621469e-001, 3.99999991e-002, 3.01738310e+000
9.99999978e-003, -6.19822681e-001, 3.99999991e-002, 2.99279690e+000
9.99999978e-003, -6.21023893e-001, 3.99999991e-002, 2.96823454e+000
9.99999978e-003, -6.22225106e-001, 3.99999991e-002, 2.94369626e+000
9.99999978e-003, -6.23426318e-001, 3.99999991e-002, 2.91918230e+000
9.99999978e-003, -6.24627531e-001, 3.99999991e-002, 2.89469361e+000
9.99999978e-003, -6.25828743e-001, 3.99999991e-002, 2.86432695e+000
9.99999978e-003, -6.27029955e-001, 3.99999991e-002, 2.82693648e+000
9.99999978e-003, -6.28231168e-001, 3.99999991e-002, 2.78959298e+000
9.99999978e-003, -6.29432380e-001, 3.99999991e-002, 2.75229836e+000
9.99999978e-003, -6.30633593e-001, 3.99999991e-002, 2.71505451e+000
9.99999978e-003, -6.31834805e-001, 3.99999991e-002, 2.67786407e+000
9.99999978e-003, -6.33036017e-001, 3.99999991e-002, 2.64072847e+000
9.99999978e-003, -6.34237230e-001, 3.99999991e-002, 2.60365057e+000
9.99999978e-003, -6.35438442e-001, 3.99999991e-002, 2.56556845e+000
9.99999978e-003, -6.36639655e-001, 3.99999991e-002, 2.51493573e+000
9.99999978e-003, -6.37840867e-001, 3.99999991e-002, 2.46436429e+000
9.99999978e-003, -6.39042079e-001, 3.99999991e-002, 2.41385722e+000
9.99999978e-003, -6.40243292e-001, 3.99999991e-002, 2.36342001e+000
9.99999978e-003, -6.41444504e-001, 3.99999991e-002, 2.31305599e+000
9.99999978e-003, -6.42645717e-001, 3.99999991e-002, 2.26277041e+000
9.99999978e-003, -6.43846929e-001, 3.99999991e-002, 2.21256876e+000
9.99999978e-003, -6.45048141e-001, 3.99999991e-002, 2.16245675e+000
9.99999978e-003, -6.46249354e-001, 3.99999991e-002, 2.10319734e+000
9.99999978e-003, -6.47450566e-001, 3.99999991e-002, 2.04043388e+000
9.99999978e-003, -6.48651779e-001, 3.99999991e-002, 1.97822809e+000
9.99999978e-003, -6.49852991e-001, 3.99999991e-002, 1.91663384e+000
9.99999978e-003, -6.51054204e-001, 3.99999991e-002, 1.85571229e+000
9.99999978e-003, -6.52255416e-001, 3.99999991e-002, 1.79553175e+000
9.99999978e-003, -6.53456628e-001, 3.99999991e-002, 1.73616970e+000
9.99999978e-003, -6.54657841e-001, 3.99999991e-002, 1.67771256e+000
9.99999978e-003, -6.55859053e-001, 3.99999991e-002, 1.61961031e+000
9.99999978e-003, -6.57060266e-001, 3.99999991e-002, 1.56200743e+000
9.99999978e-003, -6.58261478e-001, 3.99999991e-002, 1.50695682e+000
9.99999978e-003, -6.59462690e-001, 3.99999991e-002, 1.45474851e+000
9.99999978e-003, -6.60663903e-001, 3.99999991e-002, 1.40569937e+000
9.99999978e-003, -6.61865115e-001, 3.99999991e-002, 1.36015081e+000
9.99999978e-003, -6.63066328e-001, 3.99999991e-002, 1.31846642e+000
9.99999978e-003, -6.64267540e-001, 3.99999991e-002, 1.28102267e+000
9.99999978e-003, -6.65468752e-001, 3.99999991e-002, 1.24820149e+000
9.99999978e-003, -6.66669965e-001, 3.99999991e-002, 1.23776329e+000
9.99999978e-003, -6.67871177e-001, 3.99999991e-002, 1.22969866e+000
9.99999978e-003, -6.69072390e-001, 3.99999991e-002, 1.22297657e+000
9.99999978e-003, -6.70273602e-001, 3.99999991e-002, 1.21761918e+000
9.99999978e-003, -6.71474814e-001, 3.99999991e-002, 1.21364462e+000
9.99999978e-003, -6.72676027e-001, 3.99999991e-002, 1.21106637e+000
9.99999978e-003, -6.73877239e-001, 3.99999991e-002, 1.20989358e+000
9.99999978e-003, -6.75078452e-001, 3.99999991e-002, 1.21013010e+000
9.99999978e-003, -6.76279664e-001, 3.99999991e-002, 1.21682262e+000
9.99999978e-003, -6.77480876e-001, 3.99999991e-002, 1.22818530e+000
9.99999978e-003, -6.78682089e-001, 3.99999991e-002, 1.24024630e+000
9.99999978e-003, -6.79883301e-001, 3.99999991e-002, 1.25298584e+000
9.99999978e-003, -6.81084514e-001, 3.99999991e-002, 1.26638317e+000
9.99999978e-003, -6.82285726e-001, 3.99999991e-002, 1.28041780e+000
9.99999978e-003, -6.83486938e-001, 3.99999991e-002, 1.29506862e+000
9.99999978e-003, -6.84688151e-001, 3.99999991e-002, 1.31031525e+000
9.99999978e-003, -6.85889363e-001, 3.99999991e-002, 1.32885087e+000
9.99999978e-003, -6.87090576e-001, 3.99999991e-002, 1.36249769e+000
9.99999978e-003, -6.88291788e-001, 3.99999991e-002, 1.40170193e+000
9.99999978e-003, -6.89493001e-001, 3.99999991e-002, 1.44601130e+000
9.99999978e-003, -6.90694213e-001, 3.99999991e-002, 1.49497235e+000
9.99999978e-003, -6.91895425e-001, 3.99999991e-002, 1.54814386e+000
9.99999978e-003, -6.93096638e-001, 3.99999991e-002, 1.60510719e+000
9.99999978e-003, -6.94297850e-001, 3.99999991e-002, 1.66547334e+000
9.99999978e-003, -6.95499063e-001, 3.99999991e-002, 1.72888601e+000
9.99999978e-003, -6.96700275e-001, 3.99999991e-002, 1.78398883e+000
9.99999978e-003, -6.97901487e-001, 3.99999991e-002, 1.84175169e+000
9.99999978e-003, -6.99102700e-001, 3.99999991e-002, 1.90443218e+000
9.99999978e-003, -7.00303912e-001, 3.99999991e-002, 1.97156119e+000
9.99999978e-003, -7.01505125e-001, 3.99999991e-002, 2.04270029e+000
9.99999978e-003, -7.02706337e-001, 3.99999991e-002, 2.11744547e+000
9.99999978e-003, -7.03907549e-001, 3.99999991e-002, 2.19542766e+000
9.99999978e-003, -7.05108762e-001, 3.99999991e-002, 2.27631521e+000
9.99999978e-003, -7.06309974e-001, 3.99999991e-002, 2.33773184e+000
9.99999978e-003, -7.07511187e-001, 3.99999991e-002, 2.37277246e+000
9.99999978e-003, -7.08712399e-001, 3.99999991e-002, 2.40931416e+000
9.99999978e-003, -7.09913611e-001, 3.99999991e-002, 2.44728875e+000
9.99999978e-003, -7.11114824e-001, 3.99999991e-002, 2.48663163e+000
9.99999978e-003, -7.12316036e-001, 3.99999991e-002, 2.52727795e+000
9.99999978e-003, -7.13517249e-001, 3.99999991e-002, 2.56916666e+000
9.99999978e-003, -7.14718461e-001, 3.99999991e-002, 2.61223698e+000
9.99999978e-003, -7.15919673e-001, 3.99999991e-002, 2.65641236e+000
9.99999978e-003, -7.17120886e-001, 3.99999991e-002, 2.70106411e+000
9.99999978e-003, -7.18322098e-001, 3.99999991e-002, 2.74572062e+000
9.99999978e-003, -7.19523311e-001, 3.99999991e-002, 2.79038191e+000
9.99999978e-003, -7.20724523e-001, 3.99999991e-002, 2.83504796e+000
9.99999978e-003, -7.21925735e-001, 3.99999991e-002, 2.87971878e+000
9.99999978e-003, -7.23126948e-001, 3.99999991e-002, 2.92439342e+000
9.99999978e-003, -7.24328160e-001, 3.99999991e-002, 2.96907210e+000
9.99999978e-003, -7.25529373e-001, 3.99999991e-002, 3.01375508e+000
9.99999978e-003, -7.26730585e-001, 3.99999991e-002, 3.06300926e+000
9.99999978e-003, -7.27931798e-001, 3.99999991e-002, 3.11453581e+000
9.99999978e-003, -7.29133010e-001, 3.99999991e-002, 3.16622448e+000
9.99999978e-003, -7.30334222e-001, 3.99999991e-002, 3.21806717e+000
9.99999978e-003, -7.31535435e-001, 3.99999991e-002, 3.27005649e+000
9.99999978e-003, -7.32736647e-001, 3.99999991e-002, 3.32218623e+000
9.99999978e-003, -7.33937860e-001, 3.99999991e-002, 3.37444925e+000
9.99999978e-003, -7.35139072e-001, 3.99999991e-002, 3.42683959e+000
9.99999978e-003, -7.36340284e-001, 3.99999991e-002, 3.46976042e+000
9.99999978e-003, -7.37541497e-001, 3.99999991e-002, 3.49118519e+000
9.99999978e-003, -7.38742709e-001, 3.99999991e-002, 3.51265764e+000
9.99999978e-003, -7.39943922e-001, 3.99999991e-002, 3.53417754e+000
9.99999978e-003, -7.41145134e-001, 3.99999991e-002, 3.55574393e+000
9.99999978e-003, -7.42346346e-001, 3.99999991e-002, 3.57735538e+000
9.99999978e-003, -7.43547559e-001, 3.99999991e-002, 3.59901190e+000
9.99999978e-003, -7.44748771e-001, 3.99999991e-002, 3.62071180e+000
9.99999978e-003, -7.45949984e-001, 3.99999991e-002, 3.64245462e+000
9.99999978e-003, -7.47151196e-001, 3.99999991e-002, 3.63590169e+000
9.99999978e-003, -7.48352408e-001, 3.99999991e-002, 3.62748933e+000
9.99999978e-003, -7.49553621e-001, 3.99999991e-002, 3.61935043e+000
9.99999978e-003, -7.50754833e-001, 3.99999991e-002, 3.61148810e+000
9.99999978e-003, -7.51956046e-001, 3.99999991e-002, 3.60390282e+000
9.99999978e-003, -7.53157258e-001, 3.99999991e-002, 3.59659767e+000
9.99999978e-003, -7.54358470e-001, 3.99999991e-002, 3.58957338e+000
9.99999978e-003, -7.55559683e-001, 3.99999991e-002, 3.58283257e+000
9.99999978e-003, -7.56760895e-001, 3.99999991e-002, 3.55957270e+000
9.99999978e-003, -7.57962108e-001, 3.99999991e-002, 3.52350426e+000
9.99999978e-003, -7.59163320e-001, 3.99999991e-002, 3.48838973e+000
9.99999978e-003, -7.60364532e-001, 3.99999991e-002, 3.45425844e+000
9.99999978e-003, -7.61565745e-001, 3.99999991e-002, 3.42113948e+000
9.99999978e-003, -7.62766957e-001, 3.99999991e-002, 3.38906217e+000
9.99999978e-003, -7.63968170e-001, 3.99999991e-002, 3.35805726e+000
9.99999978e-003, -7.65169382e-001, 3.99999991e-002, 3.32815456e+000
9.99999978e-003, -7.66370595e-001, 3.99999991e-002, 3.29574966e+000
9.99999978e-003, -7.67571807e-001, 3.99999991e-002, 3.24756408e+000
9.99999978e-003, -7.68773019e-001, 3.99999991e-002, 3.20086598e+000
9.99999978e-003, -7.69974232e-001, 3.99999991e-002, 3.15572262e+000
9.99999978e-003, -7.71175444e-001, 3.99999991e-002, 3.11220145e+000
9.99999978e-003, -7.72376657e-001, 3.99999991e-002, 3.07037091e+000
9.99999978e-003, -7.73577869e-001, 3.99999991e-002, 3.03030157e+000
9.99999978e-003, -7.74779081e-001, 3.99999991e-002, 2.99206376e+000
9.99999978e-003, -7.75980294e-001, 3.99999991e-002, 2.95572901e+000
9.99999978e-003, -7.77181506e-001, 3.99999991e-002, 2.91578102e+000
9.99999978e-003, -7.78382719e-001, 3.99999991e-002, 2.87511706e+000
9.99999978e-003, -7.79583931e-001, 3.99999991e-002, 2.83504057e+000
9.99999978e-003, -7.80785143e-001, 3.99999991e-002, 2.79557657e+000
9.99999978e-003, -7.81986356e-001, 3.99999991e-002, 2.75675178e+000
9.99999978e-003, -7.83187568e-001, 3.99999991e-002, 2.71859264e+000
9.99999978e-003, -7.84388781e-001, 3.99999991e-002, 2.68112874e+000
9.99999978e-003, -7.85589993e-001, 3.99999991e-002, 2.64438915e+000
9.99999978e-003, -7.86791205e-001, 3.99999991e-002, 2.61435103e+000
9.99999978e-003, -7.87992418e-001, 3.99999991e-002, 2.59270144e+000
9.99999978e-003, -7.89193630e-001, 3.99999991e-002, 2.57109332e+000
9.99999978e-003, -7.90394843e-001, 3.99999991e-002, 2.54952788e+000
9.99999978e-003, -7.91596055e-001, 3.99999991e-002, 2.52800536e+000
9.99999978e-003, -7.92797267e-001, 3.99999991e-002, 2.50652790e+000
9.99999978e-003, -7.93998480e-001, 3.99999991e-002, 2.48509622e+000
9.99999978e-003, -7.95199692e-001, 3.99999991e-002, 2.46371126e+000
9.99999978e-003, -7.96400905e-001, 3.99999991e-002, 2.44399977e+000
9.99999978e-003, -7.97602117e-001, 3.99999991e-002, 2.45988631e+000
9.99999978e-003, -7.98803329e-001, 3.99999991e-002, 2.47692776e+000
9.99999978e-003, -8.00004542e-001, 3.99999991e-002, 2.49510074e+000
9.99999978e-003, -8.01205754e-001, 3.99999991e-002, 2.51438022e+000
9.99999978e-003, -8.02406967e-001, 3.99999991e-002, 2.53474140e+000
9.99999978e-003, -8.03608179e-001, 3.99999991e-002, 2.55615854e+000
9.99999978e-003, -8.04809391e-001, 3.99999991e-002, 2.57860470e+000
9.99999978e-003, -8.06010604e-001, 3.99999991e-002, 2.60205364e+000
9.99999978e-003, -8.07211816e-001, 3.99999991e-002, 2.65937281e+000
9.99999978e-003, -8.08413029e-001, 3.99999991e-002, 2.73449087e+000
9.99999978e-003, -8.09614241e-001, 3.99999991e-002, 2.81095648e+000
9.99999978e-003, -8.10815454e-001, 3.99999991e-002, 2.88866258e+000
9.99999978e-003, -8.12016666e-001, 3.99999991e-002, 2.96751165e+000
9.99999978e-003, -8.13217878e-001, 3.99999991e-002, 3.04741478e+000
9.99999978e-003, -8.14419091e-001, 3.99999991e-002, 3.12829137e+000
9.99999978e-003, -8.15620303e-001, 3.99999991e-002, 3.21006775e+000
9.99999978e-003, -8.16821516e-001, 3.99999991e-002, 3.29173136e+000
9.99999978e-003, -8.18022728e-001, 3.99999991e-002, 3.37161040e+000
9.99999978e-003, -8.19223940e-001, 3.99999991e-002, 3.45170856e+000
9.99999978e-003, -8.20425153e-001, 3.99999991e-002, 3.53200936e+000
9.99999978e-003, -8.21626365e-001, 3.99999991e-002, 3.61249995e+000
9.99999978e-003, -8.22827578e-001, 3.99999991e-002, 3.69316840e+000
9.99999978e-003, -8.24028790e-001, 3.99999991e-002, 3.77400255e+000
9.99999978e-003, -8.25230002e-001, 3.99999991e-002, 3.85499287e+000
9.99999978e-003, -8.26431215e-001, 3.99999991e-002, 3.93612909e+000
9.99999978e-003, -8.27632427e-001, 3.99999991e-002, 3.97401452e+000
9.99999978e-003, -8.28833640e-001, 3.99999991e-002, 4.00780296e+000
9.99999978e-003, -8.30034852e-001, 3.99999991e-002, 4.04160500e+000
9.99999978e-003, -8.31236064e-001, 3.99999991e-002, 4.07541990e+000
9.99999978e-003, -8.32437277e-001, 3.99999991e-002, 4.10924721e+000
9.99999978e-003, -8.33638489e-001, 3.99999991e-002, 4.14308596e+000
9.99999978e-003, -8.34839702e-001, 3.99999991e-002, 4.17693806e+000
9.99999978e-003, -8.36040914e-001, 3.99999991e-002, 4.21080065e+000
9.99999978e-003, -8.37242126e-001, 3.99999991e-002, 4.22976732e+000
9.99999978e-003, -8.38443339e-001, 3.99999991e-002, 4.23583508e+000
9.99999978e-003, -8.39644551e-001, 3.99999991e-002, 4.24190760e+000
9.99999978e-003, -8.40845764e-001, 3.99999991e-002, 4.24798536e+000
9.99999978e-003, -8.42046976e-001, 3.99999991e-002, 4.25406837e+000
9.99999978e-003, -8.43248188e-001, 3.99999991e-002, 4.26015711e+000
9.99999978e-003, -8.44449401e-001, 3.99999991e-002, 4.26624966e+000
9.99999978e-003, -8.45650613e-001, 3.99999991e-002, 4.27234793e+000
9.99999978e-003, -8.46851826e-001, 3.99999991e-002, 4.27472115e+000
9.99999978e-003, -8.48053038e-001, 3.99999991e-002, 4.25731707e+000
9.99999978e-003, -8.49254251e-001, 3.99999991e-002, 4.23995018e+000
9.99999978e-003, -8.50455463e-001, 3.99999991e-002, 4.22261810e+000
9.99999978e-003, -8.51656675e-001, 3.99999991e-002, 4.20532370e+000
9.99999978e-003, -8.52857888e-001, 3.99999991e-002, 4.18806601e+000
9.99999978e-003, -8.54059100e-001, 3.99999991e-002, 4.17084551e+000
9.99999978e-003, -8.55260313e-001, 3.99999991e-002, 4.15366459e+000
